1464095127,1957417409
1503873643,1958997877
1488520084,1959887059
1433023899,1958737828
1482173118,1957821647
1463817574,1955139311
1348775838,1954640375
1356805516,1956275935
1470123292,1956023531
1503370051,1956042983
1374722275,1954949868
1331929900,1954900266
1459569778,1956026452
1415139248,1957155362
1544724866,1957767778
1303631765,1959444317
1501278622,1961338282
1345738914,1959537165
1447545776,1960831373
1337501738,1959037403
1404622580,1962026454
1459239828,1961234684
1363228088,1959942295
1429096265,1960809876
1392237110,1961320357
1355470831,1960136696
1308671243,1961702633
1458218970,1961755979
1329268094,1960908878
1396054905,1963168229
1514535487,1963976530
1500398222,1963997572
1426082762,1962140874
1493862577,1965446604
1315408260,1964799056
1423015333,1964893426
1446555795,1965540979
1503112187,1968801628
1498317191,1971062551
1281367360,1971220659
1290072436,1970405973
1231577754,1970917165
1447325967,1968638038
1271616134,1968197179
1349891876,1966463051
1366833613,1967655098
1203063496,1966453959
1442123732,1967961812
1248548619,1969240850
1437062106,1969066345
1371254077,1969825907
1337440869,1969463795
1338677181,1970413966
1340904294,1971608037
1408635240,1972838936
1416718519,1972743535
1392938900,1970539778
1505699196,1970865375
1420263923,1970535264
1406994255,1969705886
1388323085,1969854963
1255589771,1970631100
1368152211,1969258163
1252664443,1969875088
1327206682,1967946550
1516373065,1968123959
1348752742,1967583317
1281371535,1967976607
1418113527,1967399485
1351910395,1969326980
1402284600,1968053797
1240734233,1968767065
1368156790,1969910895
1332877104,1971552017
1335382736,1972153044
1269351166,1973632731
1329826209,1973177830
1428723209,1971678222
1377711135,1974575083
1350797412,1974897300
1385866566,1972892963
1403735851,1970493264
1398115021,1969506388
1437170932,1970671728
1377650943,1968928196
1315968291,1968815852
1339990949,1969602847
1256528633,1966985462
1297522341,1966339764
1313381678,1965565452
1296515691,1965740987
1281414665,1962876848
1454083752,1960737245
1332660610,1961403506
1246752736,1962548462
1416828216,1962856351
1354756326,1962838963
1314365731,1963448151
1432368323,1965025194
1425913701,1966929052
1195066305,1967701432
1381673043,1968060316
1302001816,1966514579
1330891344,1967990648
1251783950,1968387094
1359963501,1969101497
1046797738,1969350245
1403907873,1973738433
1511625959,1972741318
1244343534,1974911865
1231345639,1976426032
1257388518,1975142182
1329567623,1976071629
1429805769,1976437834
1354967605,1977494376
1383199692,1977265146
1385939449,1977780286
1284129466,1978687630
1282789106,1979138000
1321178173,1977946851
1358065009,1976393817
1263539141,1976897409
1261918395,1978298511
1231661721,1980537791
1345580410,1984287066
1225079462,1983940609
1316971125,1984837271
1187360955,1983690869
1229710024,1984859811
1236296147,1982710862
1293750088,1981631211
1318611286,1978503733
1413885554,1981495670
1172416930,1982250991
1254311296,1982013714
1264150451,1984644180
1335822787,1984574166
1240427485,1984374649
1141520638,1986364797
1329282358,1987710326
1147562488,1988689072
1175822629,1987177052
1219567901,1983807720
1260210723,1983657414
1266057039,1982798901
1358163545,1985515248
1278518401,1985105153
1219077689,1986817924
1307818720,1987432550
1179902972,1989742344
1186628584,1989642570
1297341606,1989350392
1135138321,1989839696
1173266493,1991931465
1207518719,1992349812
1146893826,1993707946
1242601190,1995602230
1267354568,1995521167
1198824730,1999428513
1221462992,1998737514
1296860262,2000323261
1197557913,2001307352
1233399131,2001721659
1260585451,2004746582
1246407269,2006819586
1173694235,2006332322
1189439952,2007570808
1217887864,2008395346
1123212600,2009221588
1237237015,2007510236
1264795684,2008970929
1312521343,2011293351
1228374352,2010876581
1269024562,2012259145
1237451834,2010345313
1213059010,2008182274
1205405799,2004713124
1248259210,2003335698
1245917438,2003854483
1166597899,2006401415
1268544370,2007931668
1244836682,2009615594
1286926015,2007897243
1222980052,2008315540
1257069859,2005926136
